ID, A1, A2, A3, A4, A5, A6, A7, A8, A9, A11, A12, A13, A14, A15, H1, H2, H3, H4, H5, H6, H7, H8, H9, H10, H11, H12, T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12, T13, T14,Sex, Age,Class, school every day?, share phone with family?, electricity at home?, parents rules phone?, Main purpose of phone use
4,2,4,4,4,4,1,4,1,4,1,,1,2,4,2,3,3,1,4,2,1,4,4,4,2,2,3,3,7,2,4,6,1,2,4,4,3,2,,4,Male,17,11,0,0,0,1,Communication
4,4,4,1,4,4,2,1,4,4,1,4,3,2,2,1,3,2,1,4,4,1,4,4,4,,1,3,6,7,6,4,,2,,5,3,2,6,,4,Female,19,11,0,0,1,1,Communication
3,3,2,2,2,2,3,2,1,3,1,2,2,1,4,2,2,3,1,4,2,2,3,4,3,2,2,6,5,3,2,2,3,2,2,2,1,4,1,10,,Male,18,11,0,1,0,0,Communication
4,1,1,4,3,4,1,2,1,4,1,1,2,2,4,3,4,3,2,4,4,4,4,3,2,3,1,2,5,6,3,2,2,4,3,4,4,1,2,5,,Female,17,11,0,0,1,0,Music
4,1,2,4,1,4,1,2,4,4,4,2,1,4,2,4,3,4,1,4,3,2,4,2,4,1,4,6,5,5,,6,5,6,6,7,5,6,3,,5,Male,16,11,0,1,0,0,"School, social media"
4,1,2,2,3,2,1,3,2,3,1,3,2,3,2,2,1,2,1,4,1,3,4,4,4,2,3,5,3,2,3,5,2,1,2,1,1,5,3,1,,Male,18,11,0,0,1,0,school
3,4,2,2,4,4,3,2,4,4,1,2,1,4,4,2,4,4,1,2,1,2,4,1,4,2,4,6,4,7,4,5,4,,,6,2,2,3,,8,Male,18,11,0,1,0,0,Social Media
3,1,1,1,4,4,1,1,1,4,4,4,1,2,3,2,4,1,1,4,4,2,4,4,4,2,2,1,2,6,3,1,1,1,1,1,2,1,2,,10,Male,15,11,0,1,0,0,Communication
4,2,3,4,2,4,1,2,4,1,1,2,1,2,1,1,2,2,1,4,1,2,2,1,2,2,1,5,2,2,1,2,1,2,1,1,2,3,5,17,7,Female,18,11,0,0,0,0,Communication
4,1,1,4,2,3,1,1,3,4,1,4,3,4,2,4,2,4,1,3,2,1,3,1,2,2,2,5,3,5,2,3,5,1,6,2,1,7,3,,,Female,18,11,1,0,1,0,Games
4,4,1,4,2,4,1,4,1,4,1,1,1,1,4,4,3,2,1,4,4,1,3,2,4,1,1,1,1,1,1,5,1,3,2,2,4,5,2,,2,Male,18,11,0,0,0,0,school
4,4,1,3,1,1,4,4,4,,2,1,4,4,2,3,2,4,3,4,1,2,1,4,1,2,4,5,6,5,6,2,6,6,3,5,,5,3,,,Female,20,12,0,0,0,0,Music
4,1,2,4,2,2,2,1,2,4,2,4,1,2,3,4,,2,,,,,,,,,,5,6,,2,3,5,2,1,6,2,6,5,18,0,Female,18,12,0,1,0,0,Music
4,4,2,2,4,4,2,2,4,2,1,3,3,4,3,2,1,4,1,4,1,4,4,1,4,3,4,6,6,6,5,4,4,4,3,4,,5,4,2,0,Male,18,12,0,0,0,1,"School, Music"
4,4,2,4,1,1,4,1,1,4,1,4,1,4,4,1,1,4,1,2,3,1,4,1,4,2,3,6,5,5,4,3,5,1,2,4,5,5,5,4,0,Male,17,12,0,1,0,1,Communication
4,,1,4,4,2,1,1,2,4,4,3,2,4,3,2,2,,1,4,1,1,4,4,4,2,1,5,2,3,5,2,2,2,1,1,1,1,2,2,0,Female,18,12,0,1,1,0,Music
3,1,1,2,2,1,1,3,2,4,4,2,4,4,3,4,2,3,1,4,1,2,4,2,4,3,4,6,6,6,7,6,7,2,1,6,6,4,4,3,0,Male,18,12,0,0,0,0,Social Media
3,1,1,4,3,1,1,2,1,1,1,4,4,2,1,1,3,2,1,4,1,1,4,2,4,1,1,3,3,3,4,3,5,1,2,4,4,2,2,4,0,Male,18,12,0,0,0,0,Communication
3,3,1,4,2,4,1,2,2,4,1,2,4,2,4,2,2,3,1,4,4,2,3,3,3,,2,5,6,6,5,2,3,5,4,4,1,1,6,5,0,Male,17,12,0,0,0,1,Social Media
3,2,1,4,2,1,4,2,4,1,4,4,2,3,4,1,3,2,1,4,3,1,4,4,1,2,1,1,4,2,2,4,6,1,2,1,6,3,1,0,6,Female,20,12,0,0,1,0,Games
2,2,1,4,4,4,2,3,3,2,4,2,1,4,4,3,3,4,1,4,1,4,4,2,4,1,2,5,6,5,5,6,5,5,3,5,3,5,6,3,2,Male,19,12,0,1,0,1,Other
4,4,1,2,1,3,3,1,3,,4,4,4,3,1,2,3,4,1,2,2,1,2,4,3,4,1,7,6,4,2,2,3,2,2,4,5,4,3,4,10,Female,18,12,0,1,0,1,Games
4,4,1,4,1,2,2,4,4,4,1,1,1,1,2,4,2,4,1,4,4,1,4,1,3,1,2,5,2,5,6,5,2,4,6,1,6,3,3,16,,Male,16,12,0,0,0,0,Music
2,3,1,2,3,1,4,2,4,4,3,3,3,2,2,3,2,3,1,3,1,2,3,3,4,2,3,6,3,3,2,5,6,4,5,4,,5,6,5,0,Male,17,12,0,1,0,1,Games
3,1,3,4,1,4,1,3,1,4,1,1,1,1,4,2,1,4,1,4,1,2,4,4,4,4,2,6,6,5,1,1,1,5,6,2,2,5,2,4,0,Male,17,12,0,0,0,0,Music
4,3,,3,,2,1,4,1,3,1,3,,1,4,1,2,1,1,3,1,4,4,2,4,4,2,4,3,6,5,2,4,2,1,2,1,4,2,1,0,Female,18,12,0,0,0,0,Communication
4,2,1,4,2,4,4,3,1,4,1,1,1,1,4,2,4,2,1,2,1,2,4,4,4,2,2,5,6,4,6,,3,5,5,5,4,4,5,1,0,Female,19,12,0,0,0,1,Communication
3,3,1,2,3,2,1,1,4,3,1,2,1,2,4,2,4,1,4,4,2,2,3,1,2,4,2,4,3,4,3,3,2,2,5,3,4,2,4,2,0,Female,18,12,0,0,1,1,Other
2,2,2,1,2,1,4,1,1,4,2,4,4,4,1,4,1,4,1,4,1,4,4,1,4,2,3,5,2,2,4,4,3,,3,1,1,3,4,0,4,Male,18,12,0,0,0,0,School
4,1,1,4,1,4,2,4,2,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,7,5,5,3,4,3,2,3,4,2,7,2,6,0,Male,15,12,0,1,0,1,Communication
4,3,1,4,4,4,2,3,2,4,1,1,1,2,3,2,4,3,1,4,3,1,4,3,4,4,2,3,5,5,4,2,4,2,4,2,1,2,5,0,1,Female,15,12,0,0,0,1,Other
4,2,1,2,4,4,2,2,4,4,1,1,2,4,2,3,2,3,3,2,4,2,4,3,3,2,3,4,5,,4,5,3,3,4,4,3,3,4,1,3,Female,17,12,0,0,0,0,Communication
4,4,,2,4,2,4,4,4,4,1,1,1,1,1,2,2,4,1,4,2,2,4,1,4,4,2,6,5,6,6,7,6,4,6,7,6,2,6,7,0,Male,17,12,0,1,0,1,Social Media
4,1,1,4,1,1,1,4,1,4,1,4,4,2,4,4,1,3,1,4,1,1,4,2,4,2,2,4,3,5,7,6,6,7,,3,5,2,1,4,2,Female,18,12,0,1,0,0,School
4,4,1,4,4,4,1,4,4,3,1,2,2,3,3,2,3,,1,4,2,1,4,4,4,4,3,3,5,6,3,2,3,5,6,2,2,5,2,2,0,Female,19,12,0,0,0,0,Communication
4,2,3,4,1,4,3,4,1,2,1,4,4,4,,2,2,3,1,1,2,1,4,4,2,3,2,6,7,5,6,4,5,3,6,,3,4,5,15,6,Female,18,12,0,0,0,0,Social Media
3,2,1,,1,1,1,4,4,2,1,4,4,4,4,4,2,2,1,4,3,2,4,4,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,Female,,12,0,,1,,
4,2,1,4,4,4,1,4,1,2,1,4,2,4,4,2,3,2,1,4,2,2,2,4,4,3,1,7,6,1,3,4,6,,2,1,4,1,2,15,6,Female,20,12,0,,1,0,Social Media
2,1,2,2,,1,,2,1,4,1,3,1,1,1,4,2,4,1,4,1,2,4,2,4,2,2,5,4,5,6,,4,4,3,3,3,3,4,1,0,Female,16,12,0,0,0,0,Communication
4,4,3,4,4,4,1,4,4,3,1,1,1,4,4,1,4,1,2,4,2,2,4,4,2,4,1,4,6,4,2,5,5,2,7,1,3,5,5,1,0,Female,18,12,0,0,1,0,Communication
1,1,1,4,4,4,1,4,4,4,4,1,3,1,4,4,4,3,1,4,1,4,4,1,4,1,4,7,7,7,7,2,7,5,2,2,2,3,7,1,0,Male,18,12,0,1,0,1,Social Media
4,2,3,4,4,4,4,1,1,1,4,4,1,4,1,3,4,4,1,4,1,4,4,4,4,3,4,6,6,2,6,5,6,2,2,6,2,2,2,5,2,Female,17,12,0,0,0,0,"school,communication,music,other"
4,2,1,4,2,3,3,3,1,3,4,2,1,4,3,1,3,2,1,3,,2,3,1,3,2,2,2,5,3,5,4,2,5,5,3,2,5,5,0,8,Female,18,12,0,0,0,0,Communication
4,3,4,4,1,4,1,4,3,2,2,3,2,3,4,2,4,2,1,4,4,2,3,4,4,2,4,4,6,6,4,3,6,,2,6,5,4,6,0,4,Female,17,12,0,0,0,0,school
4,1,4,4,3,4,1,2,2,4,1,4,3,3,1,4,2,3,3,4,2,2,3,2,4,2,1,2,3,2,4,1,5,3,4,1,1,4,3,0,9,Female,18,12,0,0,1,0,School
1,3,1,4,3,4,4,2,2,4,1,4,3,3,4,2,4,4,1,4,1,2,4,4,4,2,2,6,5,4,4,4,4,2,5,3,2,2,4,3,0,Female,15,12,0,0,0,0,Music
4,4,1,4,1,1,1,1,3,4,1,1,,1,1,4,4,4,1,4,1,1,4,4,4,1,1,1,5,1,5,5,5,1,1,1,1,1,1,0,6,Female,19,12,0,0,1,1,Social Media
4,2,1,4,2,3,1,4,2,4,2,1,,2,2,3,4,3,2,4,2,3,4,3,4,2,3,2,,4,2,1,6,6,6,5,6,4,2,3,0,Female,18,12,0,0,0,0,Communication
4,3,1,4,3,4,2,1,1,3,2,3,1,4,4,4,4,4,1,3,2,1,4,3,4,4,2,6,4,4,6,2,3,4,6,7,6,2,5,2,0,Female,16,12,0,1,0,1,Music
4,4,3,4,4,4,4,4,2,4,1,1,1,4,4,4,2,4,1,4,1,2,4,1,3,3,3,7,2,2,4,7,2,5,7,7,7,2,7,4,0,Male,19,12,0,1,1,1,Other
1,2,,1,4,4,3,4,2,3,1,,3,4,2,2,3,2,2,1,1,1,3,3,2,4,2,4,5,6,5,2,3,3,5,3,1,3,2,3,0,Female,20,12,0,0,0,0,School
4,2,2,4,4,3,2,4,3,2,1,1,1,2,2,1,1,4,4,4,3,1,3,1,2,2,2,3,4,5,6,2,6,1,5,3,1,2,4,7,9,Female,19,12,0,0,1,0,Communication
3,1,1,4,4,4,2,2,2,1,1,4,3,2,1,3,1,4,1,4,3,4,4,2,4,2,2,5,6,4,5,2,6,1,7,3,2,3,4,5,11,Male,17,12,0,0,0,0,Communication
4,2,1,4,4,3,2,4,1,3,4,1,1,4,3,3,3,1,1,4,2,3,4,2,3,,2,6,6,6,6,2,5,2,4,2,1,1,6,5,0,Male,19,12,0,1,0,0,Music
4,4,1,1,4,3,3,4,3,4,2,2,2,3,4,3,2,3,1,4,2,3,4,4,3,3,2,3,5,4,2,2,3,4,5,6,5,2,3,2,0,Female,16,12,0,0,0,1,Other
4,3,4,4,2,4,4,1,1,3,4,4,2,4,4,2,2,4,1,4,4,1,4,4,4,2,2,2,5,1,2,3,5,1,2,2,2,3,1,0,6,Female,15,12,0,1,0,0,"School, Communication, Music"
4,3,2,4,2,3,4,4,1,3,1,2,3,4,3,2,3,1,2,4,2,4,3,4,2,1,2,6,6,4,5,,2,4,5,4,2,5,4,0,7,Female,15,12,0,0,1,0,Communication
1,1,1,4,1,,4,3,1,1,4,4,1,4,3,4,1,4,1,4,1,4,4,1,4,1,4,5,7,,7,5,5,2,1,1,1,2,2,4,0,Female,16,12,0,0,0,0,Communication
4,4,1,4,4,1,4,4,4,4,1,2,4,4,4,1,4,2,4,4,4,1,4,4,1,4,1,3,5,6,2,3,3,1,1,1,1,1,1,1,3,Female,19,12,0,0,0,1,Other
4,1,1,4,,2,3,3,4,2,1,4,1,3,1,3,3,3,1,4,1,1,2,2,2,,3,1,2,1,2,2,4,3,4,1,1,2,5,,,Female,17,12,0,1,0,,School
4,4,4,4,4,1,4,4,4,2,1,4,2,1,4,4,4,4,1,4,4,2,4,4,2,4,4,7,5,4,4,3,3,4,3,3,6,3,3,2,0,Female,19,12,0,0,1,0,Music
4,4,4,4,4,4,2,1,2,2,1,3,1,4,4,2,2,1,2,3,2,1,4,2,3,2,2,6,3,5,2,2,2,3,3,6,6,3,3,0,0,Female,17,12,0,0,0,1,Music
4,3,2,4,2,2,2,2,1,3,1,2,1,2,2,2,2,4,1,3,2,2,3,2,3,2,2,5,4,5,4,3,5,4,,2,2,2,5,0,10,Female,18,12,0,0,1,0,Communication
3,4,2,4,4,4,4,4,4,4,1,1,2,2,4,2,1,1,1,4,3,2,4,4,1,2,3,6,7,7,5,3,1,1,2,5,4,2,5,17,8,Male,18,12,1,0,1,0,"Other, Gambling"
4,1,4,4,1,1,2,3,4,4,4,1,1,4,1,2,,,1,4,3,3,4,3,3,1,2,3,4,3,2,2,3,4,3,1,1,2,1,0,0,Female,20,12,0,0,0,1,Music
4,4,1,4,1,4,2,4,2,4,1,1,3,3,4,1,2,1,1,4,3,1,4,4,4,1,1,2,2,,3,5,3,2,5,6,2,2,1,3,0,Female,19,12,0,0,0,1,
4,4,2,3,3,4,3,4,2,3,4,4,3,2,2,4,,4,3,4,2,2,4,2,4,1,3,5,6,3,4,2,5,3,3,6,3,5,4,2,0,Female,19,12,0,0,0,0,School
4,4,2,4,2,1,2,1,2,3,1,2,4,2,2,4,2,4,1,2,1,2,4,2,2,1,4,5,2,2,2,5,3,2,2,2,2,2,2,,,Male,18,12,0,,0,0,"Communication, Music"
4,4,4,4,4,4,4,4,4,4,1,1,2,4,4,4,2,4,1,4,2,1,4,4,4,4,2,4,5,4,2,7,2,4,4,2,4,4,2,0,1,Female,20,12,0,0,0,0,Music
3,1,1,4,1,4,1,1,1,3,1,1,2,3,2,2,2,2,1,4,2,1,3,1,4,2,1,3,2,4,3,2,3,4,3,3,2,2,4,2,0,Female,20,12,0,1,0,0,School
2,2, ,2,4,4,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,4,2,2,6,6,7,6,5,6,6,6,7,7,7,7,16,0,Female,18,13,0,1,0,1,Communication
2,3,2,3,4,3,4,3,1,4,1,2,2,3,2,1,3,2,2,1,4,3,3,2,2,2,3,6,6,5,7,3,,5,5,3,2,4,6,9,0,Male,21,13,1,0,0,1,Other
4,2,1,4,4,4,4,1,4,4,1,4,1,4,4,2,4,4,1,4,4,1,4,4,4,4,4,7,6,7,5,7,7,5,5,2,1,4,5,4,2,Male,20,13,0,1,0,1,School
3,4,2,3,3,2,4,1,2,2,3,1,4,1,2,3,1,2,3,4,2,2,2,3,3,2,1,5,4,6,6,5,6,2,2,5,,5,3,3,0,Male,19,13,0,0,0,1,Communication
4,2,4,4,2,4,4,4,1,4,1,4,4,1,1,2,4,1,1,4,2,4,4,2,4,2,4,6,7,6,6,,2,6,3,3,3,5,5,6,0,Female,17,13,0,0,0,0,Music
4,2,1,3,1,1,2,3,4,4,1,4,4,3,4,3,3,4,4,3,4,2,4,,,,,5,5,2,6,2,,5,,5,2,6,5,4,0,Female,18,13,0,0,0,0,Social Media
4,1,2,2,4,1,1,2,1,2,1,4,2,1,3,2,3,3,1,4,1,1,4,3,3,1,1,2,1,3,4,4,2,5,2,3,2,5,3,3,0,Female,19,13,0,1,0,0,Music
,,4,4,4,2,2,2,3,,,2,1,2,3,2,2,3,1,2,1,1,3,2,3,3,4,5,5,2,2,5,2,3,,4,3,2,5,3,0,Female,18,13,0,0,0,0,Music
4,3,3,4,4,2,3,4,1,4,1,1,1,2,4,4,2,3,4,4,4,4,3,4,4,2,4,5,6,5,6,4,3,7,4,7,4,5,7,3,8,Female,21,13,0,1,1,0,Music
4,4,4,4,2,3,4,4,4,2,1,3,2,2,4,1,4,2,2,4,3,4,4,4,4,4,2,4,6,3,3,3,4,4,4,4,2,3,5,3,0,Female,20,13,0,0,0,0,Communication
2,4,1,1,3,2,1,4,4,4,1,4,2,1,4,1,2,4,1,4,4,4,4,4,4,2,4,7,7,5,7,3,,6,1,5,,5,6,3,0,Male,17,13,0,1,0,1,Music
4,3,1,1,3,4,1,3,4,1,1,1,1,1,1,3,4,3,2,4,1,3,4,2,2,4,2,4,3,,2,2,3,1,,2,1,1,2,2,8,Male,19,13,0,1,0,0,Communication
4,2,1,4,3,4,2,2,1,4,1,2,3,4,4,1,4,2,1,4,4,4,3,4,4,4,2,2,6,3,1,5,2,1,1,,4,6,3,18,0,Female,21,13,0,1,0,0,Music
2,1,1,4,2,4,4,4,2,4,1,4,2,4,3,1,1,2,2,4,2,4,4,4,4,1,3,5,5,4,3,2,5,2,5,3,2,1,3,6,0,Female,21,13,0,0,1,1,Communication
4,1,2,4,4,1,4,,1,4,1,4,4,4,4,2,1,4,1,4,1,2,4,1,4,1,2,6,2,3,5,1,5,3,5,2,1,6,4,2,10,Male,20,13,0,0,1,0,School
4,2,4,4,2,3,1,2,3,3,1,3,2,4,3,2,3,4,1,4,3,4,4,3,3,1,2,5,6,6,5,3,4,3,5,6,4,6,5,3,0,Male,18,13,0,1,0,0,Communication
3,4,1,3,4,2,4,3,2,4,1,1,1,3,2,4,2,4,2,4,3,4,4,2,3,2,4,6,4,4,6,,5,2,6,3,4,3,2,5,0,Male,18,13,0,0,0,0,Social Media
4,4,2,4,4,2,1,3,3,1,3,2,4,3,2,3,1,2,1,3,3,3,4,3,4,2,2,5,6,7,5,3,7,2,7,4,5,5,4,,,Male,18,13,0,0,0,0,Social Media
4,3,4,4,4,4,4,1,4,4,1,4,1,3,1,2,4,4,1,4,2,4,4,4,4,4,1,7,5,7,7,2,7,2,5,5,1,3,5,10,0,Male,22,13,0,1,0,1,Other
3,1,1,4,3,2,,4,1,4,3,4,4,4,2,3,4,3,1,4,4,1,4,3,4,4,3,4,5,2,2,3,3,6,4,5,4,3,5,0,2,Female,19,13,0,0,0,0,Music
4,4,2,1,3,2,4,4,4,4,1,4,3,2,3,2,2,3,1,4,2,2,4,3,2,1,3,5,7,6,3,2,4,4,5,5,5,3,6,6,0,Female,20,13,0,0,0,1,Other
4,4,3,4,,2,4,4,3,4,1,1,1,2,2,1,1,4,1,4,1,1,3,4,4,4,3,4,4,5,6,2,2,2,3,5,1,2,2,2,0,Female,18,13,0,0,0,0,School
4,2,3,4,4,4,1,4,4,1,3,1,1,4,2,4,4,2,4,4,4,4,4,4,4,3,4,2,6,3,2,2,1,2,5,5,1,7,7,1,0,Female,19,13,0,0,0,0,School
,,,,,,,,,,,,,,,2,2,4,1,1,3,2,4,4,4,2,1,5,,3,2,2,7,3,1,1,1,5,7,4,0,Female,20,13,0,0,0,0,School
4,4,1,4,2,4,1,3,2,4,1,1,1,1,2,1,1,1,2,2,4,2,4,1,2,1,2,7,5,3,2,6,2,6,2,6,2,2,4,7,0,Female,27,13,0,0,1,0,School
4,3,,4,2,,2,2,2,1,1,3,2,2,2,2,2,3,1,4,3,4,4,2,2,2,3,4,3,2,2,4,4,4,3,2,4,5,3,,,Male,19,13,0,0,0,0,School
3,1,1,4,1,4,4,4,1,4,1,1,3,2,2,1,4,2,1,4,4,4,4,2,4,2,2,5,5,5,1,1,1,3,3,1,1,1,1,1,0,Female,20,13,0,0,1,0,Games
3,3,1,3,2,1,2,3,1,1,1,3,3,3,1,4,1,,1,4,4,1,4,4,4,2,2,6,7,6,2,2,5,,4,3,2,1,3,3,0,Female,20,13,0,0,0,1,Music
4,4,2,4,3,3,3,4,2,4,1,4,3,4,4,3,2,3,1,4,2,1,4,4,4,2,4,6,3,4,5,4,6,4,4,6,,5,5,3,0,Female,21,13,0,0,0,0,Social Media
4,1,1,4,4,1,4,4,4,3,4,1,1,2,1,4,4,4,1,4,4,2,4,4,1,4,1,4,5,6,4,,2,2,2,5,2,6,5,3,0,Female,23,13,0,1,0,0,Music
4,2,1,2,2,1,2,2,2,1,1,1,4,1,2,2,2,2,3,4,2,2,4,3,1,3,3,2,2,2,2,2,2,1,2,2,1,1,2,3,0,Female,23,13,0,0,0,1,Communication
4,1,1,3,1,1,2,1,,3,4,4,4,3,1,2,3,1,3,4,4,4,4,1,4,3,3,3,6,5,4,2,4,5,2,5,5,3,2,5,0,Female,19,13,0,0,0,1,School
4,1,1,1,2,2,2,1,2,2,2,4,1,2,1,2,3,3,2,3,2,2,4,2,2,2,2,6,6,6,5,3,5,5,4,4,2,5,4,4,0,Female,20,13,0,0,0,1,Music
4,4,1,4,3,4,3,3,2,4,2,4,1,3,2,1,4,3,1,4,2,3,4,2,1,1,2,4,,2,5,5,5,6,6,4,3,3,2,0,2,Male,18,13,0,0,0,0,Social Media
4,2,2,1,4,4,2,4,1,4,1,4,1,2,2,2,2,2,2,2,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,Female,17,13,0,1,0,1,Music
1,3,,2,4,4,1,2,4,1,4,1,4,4,4,4,1,4,1,4,1,2,4,1,4,4,4,5,7,7,7,2,7,2,,,6,6,7,6,0,Male,17,13,0,1,0,1,Social Media
2,1,2,4,4,4,3,1,1,4,1,1,1,2,2,1,4,1,4,1,4,1,2,4,2,4,2,6,6,4,5,,4,3,5,3,1,1,4,8,0,Female,19,13,0,1,0,1,Social Media
2,2,4,1,1,2,4,4,3,1,1,1,1,3,4,1,4,4,1,3,1,2,4,2,2,2,4,3,1,1,2,5,1,1,1,7,5,4,4,2,1,Male,18,13,0,0,1,1,Games
4,,1,4,2,4,1,4,2,4,1,1,1,1,2,1,4,2,1,1,4,1,4,4,1,2,1,5,4,,5,4,6,5,6,6,5,3,7,3,0,Female,19,13,0,1,1,0,"School, Communication, Social Media, Music"
4,4,3,4,2,2,1,2,1,4,1,4,4,3,3,2,4,3,1,4,2,4,4,4,4,2,3,5,5,6,,6,4,3,5,4,1,4,3,7,3,Male,18,13,0,0,1,0,Communication
4,4,,2,3,4,4,4,2,4,4,3,1,4,4,2,4,4,1,4,1,1,4,2,4,4,2,6,6,6,6,6,4,3,7,5,2,7,6,5,0,Female,18,13,0,0,0,0,Social Media
4,2,1,4,2,4,3,2,4,4,1,1,2,4,4,2,2,3,1,2,2,3,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,Female,20,13,0,1,1,1,Other
4,2,1,4,1,4,1,1,1,1,1,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,1,5,5,6,6,4,7,3,2,5,5,,5,2,0,Female,19,13,0,0,0,0,School
2,3,,1,4,4,4,,3,4,4,2,1,2,1,4,4,4,1,4,1,4,4,2,4,4,3,2,4,4,,2,2,5,,1,1,2,2,1,0,Female,21,13,0,0,1,1,School
4,2,1,4,2,4,3,2,4,4,1,2,2,4,3,2,2,3,2,2,2,3,4,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,Female,18,13,0,1,0,1,School
4,4,,1,4,1,3,1,2,4,3,1,2,4,4,2,4,3,3,4,4,2,4,1,4,2,3,4,6,6,2,6,,5,3,3,6,7,5,3,0,Female,19,13,0,0,0,0,Communication
4,4,4,4,,4,4,4,4,4,1,4,4,4,3,2,4,4,1,4,4,4,4,4,4,4,2,2,4,6,2,1,2,1,6,6,1,3,4,1,0,Female,22,13,0,0,0,0,Communication
4,4,4,4,1,4,4,4,4,1,1,4,4,2,4,2,4,2,1,2,4,4,4,4,4,1,4,6,6,6,5,2,5,1,2,1,1,2,6,6,0,Female,18,13,0,0,1,0,Music
4,3,4,4,2,4,4,2,1,4,1,4,1,1,1,1,2,2,2,4,4,2,4,4,4,4,2,4,3,3,3,3,6,3,3,3,3,4,4,3,6,Female,20,13,0,0,0,0,Communication
4,1,4,4,4,4,4,2,2,,1,1,2,4,4,4,4,4,1,4,4,2,4,4,4,1,1,3,3,3,3,1,3,2,2,2,2,2,1,0,1,Female,20,13,0,0,0,0,School
4,4,1,4,4,4,4,4,4,4,1,1,4,4,2,1,1,2,3,2,1,1,4,4,4,4,2,5,5,7,7,2,7,5,3,7,7,5,7,3,0,Female,20,13,0,0,1,1,Social Media
